"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"CH","2024-09-15","85.6","2.07","6.03","Sánchez, Cristopher",664056,650911,,"swinging_strike",,,,,5,"Harrison Bader flies out to left fielder Weston Wilson.","R","R","L","PHI","NYM","S",,,0,0,2024,"1.87","0.13","0.25","2.37",,,,1,3,"Top",,,,,592663,,,-8.171593323943155,-124.25771060576535,-2.563523798670226,21.019449777311454,27.563973365535052,-30.4554657681653,"3.07","1.43",,,,"86.2",2180,"7",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.45",,,,,,,,16,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",112,"0","-0.023","70.54072","8.44542"
"SI","2024-09-15","95.4","1.89","6.13","Sánchez, Cristopher",621438,650911,"strikeout","called_strike",,,,,7,"Tyrone Taylor called out on strikes.","R","R","L","PHI","NYM","S",2,,0,2,2024,"2.03","0.58","-0.47","1.94",,,,0,3,"Top",,,,,592663,,,-10.90039945896781,-138.33524194111007,-6.7290031641800425,28.466182069312246,31.323931235587875,-23.33898268343077,"3.48","1.72",,,,"96.3",2068,"7",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.49",,0,"0",1,0,0,,15,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",122,"0.025","-0.146",,
"CH","2024-09-15","86","2.18","6.09","Sánchez, Cristopher",621438,650911,,"foul",,,,,14,"Tyrone Taylor called out on strikes.","R","R","L","PHI","NYM","S",,,0,2,2024,"1.97","0.19","1.52","1.89",,,,0,3,"Top",,,,,592663,,,-5.643266893346934,-125.11753539819327,-4.145716031638525,21.853982732469824,24.560721609382238,-29.585134093858866,"3.37","1.59",7,"56.8",-14,"87.1",2080,"6.9",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.55",,,,,,,,15,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",106,"0","0","65.93877","8.24617"
"CH","2024-09-15","85.3","2.16","6.07","Sánchez, Cristopher",621438,650911,,"foul",,,,,14,"Tyrone Taylor called out on strikes.","R","R","L","PHI","NYM","S",,,0,2,2024,"1.78","-0.07","1.15","1.63",,,,0,3,"Top",,,,,592663,,,-6.053098114263037,-124.04151686636526,-3.9725948524811274,19.59542623441753,27.198375400753957,-32.21400235003846,"3.37","1.59",1,"72",-69,"86",2010,"7",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.52",,,,,,,,15,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",109,"0","0","65.82947","7.64285"
"SL","2024-09-15","84.3","1.93","6.15","Sánchez, Cristopher",621438,650911,,"foul",,,,,13,"Tyrone Taylor called out on strikes.","R","R","L","PHI","NYM","S",,,0,1,2024,"-0.07","-0.25","-0.94","1.73",,,,0,3,"Top",,,,,592663,,,-6.628750016255009,-122.67317248001434,-3.469171141075483,0.5264280909264897,22.960349239281047,-34.257468695531806,"3.37","1.59",5,"87.5",-19,"85.5",2015,"6.9",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.56",,,,,,,,15,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",311,"0","-0.049","76.02418","8.29227"
"SI","2024-09-15","93.9","1.96","6.06","Sánchez, Cristopher",621438,650911,,"called_strike",,,,,8,"Tyrone Taylor called out on strikes.","R","R","L","PHI","NYM","S",,,0,0,2024,"1.34","1","0.14","2.21",,,,0,3,"Top",,,,,592663,,,-7.749128055471939,-136.48667852838386,-6.554609912164219,18.46885901783761,29.043078598815228,-18.352086271813633,"3.43","1.67",,,,"95",2118,"6.9",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.61",,,,,,,,15,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",116,"0","-0.033",,
"SL","2024-09-15","83.6","1.94","6.18","Sánchez, Cristopher",620443,650911,"field_out","hit_into_play",,,,,8,"Luis Torrens grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","NYM","X",5,"ground_ball",0,0,2024,"-0.01","-0.28","-0.22","1.68",,,,2,2,"Top",98.61,169.51,,,592663,,,-5.048480733731051,-121.6386958851184,-3.3903776570334183,1.0097349507470692,25.550914694464414,-34.4303022287955,"3.37","1.5",5,"86",-17,"84.7",1962,"7.2",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.33",0.077,0.065,"0",1,0,0,2,10,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",316,"0.01","-0.099","75.66467","7.92679"
"SI","2024-09-15","95.4","1.86","6.15","Sánchez, Cristopher",578428,650911,"field_out","hit_into_play",,,,,2,"Jose Iglesias grounds out, second baseman Buddy Kennedy to first baseman Bryce Harper.","R","R","L","PHI","NYM","X",4,"ground_ball",1,0,2024,"1.57","0.59","-0.08","3.02",,,,1,2,"Top",139.1,152.71,,,592663,,,-8.782522087048514,-138.79169226835984,-4.021566784896128,22.26250494972675,27.90939557626846,-23.891061009158093,"3.18","1.41",4,"93.1",-34,"97.3",2107,"7.1",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.37",0.066,0.065,"0",1,0,0,2,9,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",120,"0.017","-0.186","60.41532","5.34034"
"SI","2024-09-15","95.6","1.78","6.11","Sánchez, Cristopher",578428,650911,,"ball",,,,,13,"Jose Iglesias grounds out, second baseman Buddy Kennedy to first baseman Bryce Harper.","R","R","L","PHI","NYM","B",,,0,0,2024,"1.77","0.54","-1.23","1.44",,,,1,2,"Top",,,,,592663,,,-12.097038693638556,-138.58163022267357,-8.02512093138541,25.487139256409506,29.084285517664522,-23.606529885989165,"3.25","1.46",,,,"97.2",2096,"7.2",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.25",,,,,,,,9,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",118,"0","0.025",,
"SI","2024-09-15","94.8","1.78","6.09","Sánchez, Cristopher",502110,650911,"strikeout","called_strike",,,,,13,"J.D. Martinez called out on strikes.","R","R","L","PHI","NYM","S",2,,2,2,2024,"1.66","0.35","-0.98","1.95",,,,0,2,"Top",,,,,592663,,,-11.067264043603283,-137.65754454859314,-6.078296795855783,23.407223770794996,27.050508521438093,-26.544846282169697,"3.77","1.93",,,,"96.5",2046,"7.1",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.37",,0,"0",1,0,0,,8,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",120,"0.023","-0.203",,
"SI","2024-09-15","95.4","1.85","6.24","Sánchez, Cristopher",502110,650911,,"ball",,,,,11,"J.D. Martinez called out on strikes.","R","R","L","PHI","NYM","B",,,1,2,2024,"1.72","0.48","-0.2","4.08",,,,0,2,"Top",,,,,592663,,,-9.404554621291652,-138.63045297100322,-1.1148579664667244,24.300052483304313,30.45296942273157,-25.950914711337095,"3.77","1.96",,,,"96.7",2078,"7.1",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.44",,,,,,,,8,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",117,"0","0.036",,
"CH","2024-09-15","85","2.12","5.99","Sánchez, Cristopher",502110,650911,,"swinging_strike",,,,,14,"J.D. Martinez called out on strikes.","R","R","L","PHI","NYM","S",,,1,1,2024,"1.75","-0.06","1.04","1.85",,,,0,2,"Top",,,,,592663,,,-6.119194616497712,-123.59706042428834,-3.3060387226857357,19.161056633660916,24.337796790755366,-32.287236031755334,"3.64","1.72",,,,"86",2074,"7",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.54",,,,,,,,8,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",106,"0","-0.051",,
"CH","2024-09-15","85.8","2.09","6.03","Sánchez, Cristopher",502110,650911,,"ball",,,,,13,"J.D. Martinez called out on strikes.","R","R","L","PHI","NYM","B",,,0,1,2024,"1.67","0.17","-0.35","0.16",,,,0,2,"Top",,,,,592663,,,-9.252282472591519,-124.3993488688205,-8.005899984443483,19.259090775725745,25.73610335107867,-28.836307658860342,"3.74","1.91",,,,"86.5",2159,"7",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.47",,,,,,,,8,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",106,"0","0.023",,
"SI","2024-09-15","94.5","1.99","6.09","Sánchez, Cristopher",502110,650911,,"called_strike",,,,,14,"J.D. Martinez called out on strikes.","R","R","L","PHI","NYM","S",,,0,0,2024,"1.63","0.74","0.91","2.03",,,,0,2,"Top",,,,,592663,,,-6.550619005135692,-137.43816925274191,-6.634976633484983,22.05795032476196,30.494819775828155,-21.553360522471575,"3.77","1.76",,,,"95.8",2151,"7.1",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.44",,,,,,,,8,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",116,"0","-0.033",,
"SL","2024-09-15","86.2","1.86","6.15","Sánchez, Cristopher",607043,650911,"strikeout","foul_tip",,,,,13,"Brandon Nimmo strikes out on a foul tip.","R","L","L","PHI","NYM","S",2,,0,2,2024,"-0.02","-0.16","-0.72","1.55",,,596019,2,1,"Top",,,,,592663,,,-6.175760054816949,-125.52965246150306,-4.4762895082532435,0.9090285285309665,23.19453149540822,-33.252493521354324,"3.51","1.71",,,,"87.7",1962,"7",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.48",,0,"0",1,0,0,,4,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",304,"0.022","-0.143","68.67824","7.9134"
"SI","2024-09-15","95.4","1.82","6.14","Sánchez, Cristopher",607043,650911,,"foul",,,,,5,"Brandon Nimmo strikes out on a foul tip.","R","L","L","PHI","NYM","S",,,0,1,2024,"1.56","0.48","0.13","2.44",,,596019,2,1,"Top",,,,,592663,,,-8.100211548722033,-138.75083158355284,-5.290816789476904,21.955028688639032,27.410369246965114,-25.064635224379217,"3.51","1.71",277,"85.3",32,"97.4",2022,"7.2",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.34",,,,,,,,4,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",124,"0","-0.046","72.48339","6.4445"
"SI","2024-09-15","95.8","1.85","6.22","Sánchez, Cristopher",607043,650911,,"foul",,,,,12,"Brandon Nimmo strikes out on a foul tip.","R","L","L","PHI","NYM","S",,,0,0,2024,"1.61","0.61","0.88","3.05",,,596019,2,1,"Top",,,,,592663,,,-6.3013744834309815,-139.35551469282478,-4.238683714187983,22.351952228715852,29.810657639985983,-23.459342267223917,"3.51","1.71",125,"58.4",18,"97.5",2033,"7.2",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.33",,,,,,,,4,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",119,"0","-0.039","62.68626","5.46027"
"SL","2024-09-15","85.1","1.87","6.16","Sánchez, Cristopher",624413,650911,"strikeout","called_strike",,,,,3,"Pete Alonso called out on strikes.","R","R","L","PHI","NYM","S",2,,1,2,2024,"-0.1","-0.17","0.35","3.19",,,596019,1,1,"Top",,,,,592663,,,-3.411711481702209,-123.95973150106717,-0.345161949357888,-0.4090655267949063,23.653725771960165,-34.03086042437164,"3.45","1.61",,,,"86.7",1906,"7.1",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.37",,0,"0",1,0,0,,3,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",310,"0.028","-0.214",,
"SI","2024-09-15","95.4","1.8","6.16","Sánchez, Cristopher",624413,650911,,"foul",,,,,7,"Pete Alonso called out on strikes.","R","R","L","PHI","NYM","S",,,1,1,2024,"1.63","0.82","-0.58","2.12",,,596019,1,1,"Top",,,,,592663,,,-10.091834647346266,-138.39168194506632,-6.890116685621577,23.22222636794779,33.1751066789165,-20.132299959074903,"3.45","1.62",166,"69",32,"96.5",2176,"7.3",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.22",,,,,,,,3,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",120,"0","-0.069",,
"SI","2024-09-15","94.7","1.78","6.1","Sánchez, Cristopher",624413,650911,,"foul_tip",,,,,4,"Pete Alonso called out on strikes.","R","R","L","PHI","NYM","S",,,1,0,2024,"1.63","0.75","-0.51","2.43",,,596019,1,1,"Top",,,,,592663,,,-9.776252205771678,-137.55206804782912,-5.663217091615493,22.882619719665207,29.208809197568677,-21.53851023747351,"3.45","1.62",,,,"96.3",2099,"7.2",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.31",,,,,,,,3,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",118,"0","-0.056","81.11572","7.17213"
"SI","2024-09-15","94.2","1.86","6.21","Sánchez, Cristopher",624413,650911,,"ball",,,,,11,"Pete Alonso called out on strikes.","R","R","L","PHI","NYM","B",,,0,0,2024,"1.44","0.7","-1.1","2.73",,,596019,1,1,"Top",,,,,592663,,,-11.047699762925241,-136.85781150394365,-4.982215264448838,20.392905758426668,26.850844503982483,-22.498795309088532,"3.48","1.65",,,,"95.9",2115,"7.1",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.41",,,,,,,,3,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",117,"0","0.043",,
"SI","2024-09-15","95.4","1.94","6.16","Sánchez, Cristopher",668901,650911,"strikeout","swinging_strike",,,,,12,"Mark Vientos strikes out swinging.","R","R","L","PHI","NYM","S",2,,0,2,2024,"1.56","0.81","0.77","3.8",,,596019,0,1,"Top",,,,,592663,,,-6.694625501964869,-138.85178747397524,-2.447926555852577,21.653979390021547,30.07422278784167,-21.39555240191511,"3.52","1.62",,,,"97.1",2053,"7.2",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.35",,0,"0",1,0,0,,2,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",112,"0.033","-0.225","71.96758","6.66797"
"CH","2024-09-15","85.4","2","6.04","Sánchez, Cristopher",668901,650911,,"foul",,,,,14,"Mark Vientos strikes out swinging.","R","R","L","PHI","NYM","S",,,0,2,2024,"1.48","-0.01","0.57","1.38",,,596019,0,1,"Top",,,,,592663,,,-6.43776223892376,-124.26498192187687,-4.779461704527943,16.602763364823048,23.15704448239878,-31.541946108685575,"3.52","1.62",2,"53.9",-32,"87.1",2064,"7.2",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.3",,,,,,,,2,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",108,"0","0","68.70123","8.08746"
"CH","2024-09-15","85.4","2.03","6.09","Sánchez, Cristopher",668901,650911,,"foul",,,,,9,"Mark Vientos strikes out swinging.","R","R","L","PHI","NYM","S",,,0,1,2024,"1.49","0.12","0.29","2.18",,,596019,0,1,"Top",,,,,592663,,,-7.173687384109355,-124.14653489979234,-3.1465118383101673,16.835239087988388,25.16270364114648,-30.54629372436833,"3.52","1.62",,,,"86.3",2048,"6.9",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.57",,,,,,,,2,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",106,"0","-0.073","69.6142","8.19269"
"SI","2024-09-15","94.8","1.82","6.16","Sánchez, Cristopher",668901,650911,,"foul_tip",,,,,6,"Mark Vientos strikes out swinging.","R","R","L","PHI","NYM","S",,,0,0,2024,"1.5","0.72","0.62","2.7",,,596019,0,1,"Top",,,,,592663,,,-6.599673061611889,-137.84115843394275,-5.019196336698202,20.596989005930894,31.39727557508055,-22.08429481175809,"3.52","1.62",,,,"96.1",2138,"7.1",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.36",,,,,,,,2,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",119,"0","-0.063","75.27435","7.50737"
"CH","2024-09-15","86.2","2.04","6.07","Sánchez, Cristopher",596019,650911,"single","hit_into_play",,,,,6,"Francisco Lindor singles on a fly ball to center fielder Johan Rojas.","R","R","L","PHI","NYM","X",8,"fly_ball",1,2,2024,"1.65","0.23","0.58","2.36",,,,0,1,"Top",117.3,95.51,,,592663,,,-6.925639301868281,-125.4053302453299,-3.0763039529877236,18.776244160408254,24.71424007678441,-29.32756305265155,"3.34","1.55",260,"73.5",32,"87.5",2018,"7.1",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.44",0.437,0.402,"0.9",1,1,0,3,1,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",105,"-0.036","0.463","70.59935","7.50505"
"CH","2024-09-15","86.1","2.05","6.12","Sánchez, Cristopher",596019,650911,,"ball",,,,,14,"Francisco Lindor singles on a fly ball to center fielder Johan Rojas.","R","R","L","PHI","NYM","B",,,0,2,2024,"1.73","0.12","0.41","0.55",,,,0,1,"Top",,,,,592663,,,-7.471983021941315,-124.950379079554,-7.246172202902938,19.681231452087015,26.025486620160336,-29.5705602083432,"3.58","1.65",,,,"86.7",1997,"6.9",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.59",,,,,,,,1,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",106,"0","0.021",,
"SI","2024-09-15","94.4","1.85","6.16","Sánchez, Cristopher",596019,650911,,"foul",,,,,2,"Francisco Lindor singles on a fly ball to center fielder Johan Rojas.","R","R","L","PHI","NYM","S",,,0,1,2024,"1.7","0.75","0.22","3.19",,,,0,1,"Top",,,,,592663,,,-8.148352058164447,-137.27108543747147,-3.7380206414300168,23.341194164294844,30.194733745164704,-22.040782900981384,"3.34","1.55",235,"80.4",54,"95.7",2151,"7.1",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.42",,,,,,,,1,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",120,"0","-0.049","67.84068","6.75262"
"SI","2024-09-15","93.1","1.95","6.22","Sánchez, Cristopher",596019,650911,,"called_strike",,,,,5,"Francisco Lindor singles on a fly ball to center fielder Johan Rojas.","R","R","L","PHI","NYM","S",,,0,0,2024,"1.53","0.69","-0.11","2.4",,,,0,1,"Top",,,,,592663,,,-8.746918134756806,-135.22157676819867,-5.628003333992612,20.642448585756004,27.87641415168722,-22.664439964274564,"3.62","1.62",,,,"94.4",2042,"7",745530,650911,592663,547180,671083,664761,607208,642215,679032,592206,"53.49",,,,,,,,1,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",116,"0","-0.033",,
"SL","2024-09-09","86.9","1.77","6.19","Sánchez, Cristopher",676609,650911,"field_out","hit_into_play",,,,,8,"José Caballero flies out to right fielder Nick Castellanos.","R","R","L","PHI","TB","X",9,"fly_ball",0,2,2024,"0","-0.43","-0.08","1.65",,,,2,6,"Top",174.31,101.04,,,596117,,,-4.4828708888798054,-126.4316680164986,-3.832704456900852,0.9553034483146593,26.358272342036067,-36.204678353591426,"3.06","1.37",270,"89.1",45,"87.9",2125,"7",745534,650911,596117,547180,681082,665019,607208,669016,679032,592206,"53.51",0.011,0.011,"0",1,0,0,3,40,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",318,"0.016","-0.061","76.91932","7.28031"
"CH","2024-09-09","87.1","1.96","6.04","Sánchez, Cristopher",676609,650911,,"foul",,,,,14,"José Caballero flies out to right fielder Nick Castellanos.","R","R","L","PHI","TB","S",,,0,2,2024,"1.35","-0.17","1.14","1.86",,,,2,6,"Top",,,,,596117,,,-4.80668384490251,-126.79516285109655,-3.577940576179392,15.597690444517513,25.54557311121159,-33.49041003823457,"3.06","1.37",176,"74.8",62,"88.3",1710,"7",745534,650911,596117,547180,681082,665019,607208,669016,679032,592206,"53.49",,,,,,,,40,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",98,"0","0","77.3159","7.06503"
"SI","2024-09-09","96.5","1.93","6.07","Sánchez, Cristopher",676609,650911,,"called_strike",,,,,14,"José Caballero flies out to right fielder Nick Castellanos.","R","R","L","PHI","TB","S",,,0,1,2024,"1.43","0.54","0.94","2.3",,,,2,6,"Top",,,,,596117,,,-5.958886013419684,-140.33449417249335,-5.731373648770388,20.30463221977885,31.30102261712531,-23.879318399664612,"3.28","1.49",,,,"97.5",2034,"6.8",745534,650911,596117,547180,681082,665019,607208,669016,679032,592206,"53.67",,,,,,,,40,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",118,"0","-0.022",,
"SI","2024-09-09","95.7","1.78","6.16","Sánchez, Cristopher",676609,650911,,"foul",,,,,5,"José Caballero flies out to right fielder Nick Castellanos.","R","R","L","PHI","TB","S",,,0,0,2024,"1.57","0.29","0.18","2.53",,,,2,6,"Top",,,,,596117,,,-7.863981040264048,-139.0867109678764,-4.641499758178129,22.14132554765968,31.21162078896968,-27.574733368827065,"3.06","1.37",213,"83.8",64,"96.7",2040,"6.9",745534,650911,596117,547180,681082,665019,607208,669016,679032,592206,"53.56",,,,,,,,40,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",122,"0","-0.016",,
"SI","2024-09-09","95.3","1.93","6.12","Sánchez, Cristopher",691406,650911,"strikeout","swinging_strike",,,,,9,"Junior Caminero strikes out swinging.","R","R","L","PHI","TB","S",2,,2,2,2024,"1.51","0.55","0.52","1.67",,,,1,6,"Top",,,,,596117,,,-7.1626346040187805,-138.50391865985625,-7.339917872540306,21.057453509802038,31.5523098026253,-23.565587237024637,"3.57","1.67",,,,"96.1",1978,"6.9",745534,650911,596117,547180,681082,665019,607208,669016,679032,592206,"53.64",,0,"0",1,0,0,,39,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",118,"0.025","-0.142","84.09156","8.37729"
"SL","2024-09-09","87.2","1.77","6.2","Sánchez, Cristopher",691406,650911,,"ball",,,,,13,"Junior Caminero strikes out swinging.","R","R","L","PHI","TB","B",,,1,2,2024,"0.01","-0.28","-1.87","1.87",,,,1,6,"Top",,,,,596117,,,-8.86205046587821,-126.7512141775117,-3.6720512555644187,1.9088072140296457,26.288266670552726,-34.6516519721415,"3.59","1.61",,,,"88.2",2134,"7",745534,650911,596117,547180,681082,665019,607208,669016,679032,592206,"53.52",,,,,,,,39,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",318,"0","0.027",,
"SL","2024-09-09","85","1.71","6.17","Sánchez, Cristopher",691406,650911,,"swinging_strike",,,,,7,"Junior Caminero strikes out swinging.","R","R","L","PHI","TB","S",,,1,1,2024,"0.02","-0.35","-0.7","1.71",,,,1,6,"Top",,,,,596117,,,-5.7478962251759205,-123.77917504298208,-3.4840806687059773,1.3099831170660476,24.015649764960347,-35.34342508754074,"3.57","1.67",,,,"86.2",2043,"6.9",745534,650911,596117,547180,681082,665019,607208,669016,679032,592206,"53.56",,,,,,,,39,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",320,"0","-0.039","81.95322","8.00552"
"SI","2024-09-09","95.7","1.89","6.1","Sánchez, Cristopher",691406,650911,,"called_strike",,,,,14,"Junior Caminero strikes out swinging.","R","R","L","PHI","TB","S",,,1,0,2024,"1.6","0.42","0.46","1.51",,,,1,6,"Top",,,,,596117,,,-7.487135097850797,-139.0830810002814,-7.504614727482438,22.507059215591646,31.448170045195603,-25.215990031973057,"3.71","1.69",,,,"96.7",2040,"7",745534,650911,596117,547180,681082,665019,607208,669016,679032,592206,"53.53",,,,,,,,39,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",121,"0","-0.032",,
